Token,Tag
Stoffel,B-PER
Hagenbach,I-PER
genant,O
daselb,O
Alls,O
er,O
das,O
sin,O
sampt,O
einer,O
hocketen,O
hie,O
nur,O
den,O
schryber,O
rusten,O
umb,O
iij,O
+,O
.,O
da,O
wärt,O
zum,O
silber,B-LOC
berg,I-LOC
da,O
er,O
ein,O
zyt,O
zu,O
den,O
habe,O
ietz,O
Berchtold,B-PER
Goldstein,B-PER
alhie,O
Sye,O
niendert,O
mitt,O
Cuni,B-PER
Württs,B-PER
und,O
Iacob,B-PER
Blund,I-PER
umb,O
her,O
anders,O
das,O
er,O
zur,O
landern,B-LOC
da,O
er,O
ein,O
hus,O
empfangen,O
unnd,O
da,O
setze,O
wellen,O
mitt,O
zertt,O
Volget,O
wyther,O
er,O
veriächen,O
nach,O
diser,O
nechst,O
Anno,O
et,O
die,O
gbus,O
supra,O
putibus,O
her,O
khammerer,O
und,O
der,O
zu,O
marzilli,B-LOC
Bendicht,B-PER
Hatt,O
Rudolff,B-PER
Tillr,B-PER
Rosen,I-PER
boum,B-PER
veriächen,O
alls,O
er,O
den,O
eyd,O
uß,O
m,O
.,O
g,O
.,O
h,O
.,O
von,O
bernn,B-LOC
statt,O
und,O
land,O
sye,O
darüber,O
het,O
in,O
vnnd,O
habe,O
Bendichten,B-PER
Harttman,B-PER
zu,O
Hasell,B-LOC
uß,O
sinem,O
hus,O
angriffen,O
von,O
wägen,O
das,O
er,O
im,O
die,O
frouwen,O
hinn,O
und,O
wider,O
welle,O
er,O
inn,O
underrichn,O
Item,O
alls,O
er,O
zu,O
murtten,B-LOC
den,O
eyd,O
uß,O
fryburgen,B-LOC
habe,O
er,O
den,O
.,O
aber,O
um,O
murtten,B-LOC
herschafft,O
halb,O
habe,O
er,O
Wüsse,O
von,O
dheiner,O
ouch,O
nüt,O
der,O
ußzognen,O
krämers,O
halb,O
habe,O
uff,O
ein,O
zyt,O
ein,O
bruch,O
gethan,O
den,O
habe,O
der,O
Schuchmater,B-PER
zu,O
weyler,B-LOC
mitt,O
in,O
sim,O
denn,O
s,O
nach,O
wertz,O
weder,O
Penultima,O
10,O
brie,O
.,O
in,O
bysin,O
her,O
Caspar,B-PER
Schneytters,I-PER
herr,O
großweibel,O
und,O
gmeiner,O
Alls,O
er,O
zu,O
murttenn,B-LOC
einen,O
eyd,O
uß,O
der,O
ouch,O
fryburger,O
hab,O
er,O
disen,O
und,O
über,O
In,O
fryburg,B-LOC
piett,O
die,O
eyd,O
habe,O
er,O
umb,O
das,O
er,O
.,O
I,B-PER
.,I-PER
Cristoffell,I-PER
von,O
mülinen,B-LOC
uff,O
sin,O
lyb,O
und,O
Demnach,O
habe,O
er,O
einen,O
eyd,O
uß,O
miner,O
g,O
h,O
.,O
von,O
bern,B-LOC
landen,O
und,O
gebietten,O
den,O
habe,O
er,O
ouch,O
unnd,O
über,O
sölichenn,O
verachtlich,O
und,O
fräuenlich,O
her,O
in,O
Bendichten,B-PER
Harttman,I-PER
ab,O
sinem,O
mitt,O
gutten,O
wortten,O
uff,O
unnd,O
alls,O
der,O
an,O
das,O
vennster,O
er,O
einen,O
stich,O
zu,O
schantlich,O
durch,O
das,O
venster,O
hin,O
in,O
gestochen,O
und,O
einen,O
streych,O
nach,O
imm,O
gehömel,O
er,O
eint,O
biderman,O
fölgte,O
er,O
zu,O
daruf,O
gsagt,O
unnd,O
alls,O
der,O
selbig,O
herus,O
kommen,O
unnd,O
inne,O
nach,O
lengen,O
von,O
sinem,O
imm,O
behaltten,O
und,O
nitt,O
widr,O
habe,O
er,O
so,O
er,O
imm,O
das,O
nitt,O
wider,O
er,O
imm,O
so,O
heis,O
inn,O
hus,O
das,O
er,O
er,O
hätte,O
das,O
nit,O
das,O
hus,O
namlich,O
Hieruf,O
habe,O
er,O
dem,O
predicanten,O
zu,O
ballm,O
über,O
trostung,O
getröüwt,O
müßte,O
imm,O
noch,O
einest,O
ein,O
stand,O
Uff,O
semliche,O
des,O
nantten,O
Bendichten,B-PER
Till,I-PER
Rosen,B-PER
boums,B-PER
Bek,I-PER
und,O
missethat,O
hand,O
m,O
g,O
.,O
h,O
.,O
schultheis,O
.,O
e,O
.,O
oblichen,O
statt,O
bern,B-LOC
uff,O
iren,O
eyd,O
zu,O
eik,O
und,O
das,O
man,O
den,O
selben,O
Bendicht,B-PER
den,O
nachrichten,O
beuelchen,O
der,O
inn,O
oben,O
us,O
uff,O
wonliche,O
richtstatt,O
imme,O
daselbs,O
sin,O
und,O
allso,O
mitt,O
dem,O
schwärt,O
vom,O
zum,O
thod,O
nach,O
.,O
richten,O
uf,O
frytag,O
.,O
januarii,O
pontibus,O
her,O
Zülli,B-PER
castorius,O
Wyermans,B-PER
her,O
großen,O
len,O
diser,O
hatt,O
Hans,B-PER
Brünisperg,I-PER
nachvolgende,O
am,O
gäben,O
so,O
er,O
hin,O
und,O
wider,O
und,O
nitt,O
bezaltt,O
des,O
ersten,O
sye,O
er,O
dem,O
württ,O
zum,O
silber,B-LOC
zu,O
basel,B-LOC
berg,B-LOC
iij,O
ß,O
ser,O
er,O
An,O
der,O
sonsten,O
xiiij,O
.,O
Dem,O
württ,O
zu,O
lon,O
j,O
lb,O
vj,O
denne,O
habe,O
zu,O
wiettlispach,B-LOC
zum,O
er,O
to,O
iiij,O
zu,O
fryburg,B-LOC
zum,O
wider,O
ij,O
Zum,O
hirtzen,O
ij,O
.,O
Zum,O
augustiern,O
ij,O
dem,O
nach,O
Cunraten,B-PER
Bloniet,I-PER
sye,O
systr,O
schuldig,O
gelichen,O
vij,O
geld,O
viij,O
dem,O
württ,O
zum,O
zu,O
muctten,O
vij,O
denne,O
ouch,O
f,O
zum,O
wyssen,O
württ,O
gelichen,O
und,O
zeer,O
gelet,O
vij,O
dem,O
württ,O
zu,O
schüpfen,O
j,O
lb,O
 ß,O
.,O
Wirli,B-PER
Schwander,I-PER
zu,O
affholtern,B-LOC
j,O
dem,O
württ,O
zu,O
wangen,B-LOC
 lb,O
zbrugk,O
zum,O
sternen,O
j,O
so,O
denne,O
sye,O
er,O
bliben,O
zeergeltt,O
dem,O
zum,O
wilden,O
man,O
zu,O
baden,B-LOC
vj,O
lb,O
iiij,O
Zu,O
grünigen,B-LOC
in,O
zürich,B-LOC
piett,O
ein,O
württ,O
ij,O
Hie,O
zum,O
nüwen,O
ij,O
Zu,O
thal,B-LOC
vij,O
Iosten,B-PER
Vischer,I-PER
iiij,O
zum,O
löuwen,O
zu,O
solenthurn,B-LOC
vj,O
betzen,O
thünd,O
söliche,O
schulden,O
in,O
ein,O
summ,O
lxxxxj,O
lb,O
 ß,O
.,O
So,O
denne,O
hatt,O
er,O
vor,O
jä,O
ist,O
er,O
ouch,O
khantlich,O
das,O
er,O
siner,O
schrifftlich,O
lut,O
umb,O
ligender,O
das,O
er,O
ein,O
zyt,O
lang,O
ein,O
mittwuch,O
12,O
Uff,O
donstag,O
dem,O
6,O
.,O
tag,O
Decembris,O
im,O
16,O
und,O
67,O
iar,O
inn,O
Gegenwürttigkeyt,O
herr,O
Hanns,O
Anthoni,O
Tilliers,O
*,O
des,O
Rhatts,O
Simon,O
Thormans,O
der,O
bungern,O
Hanns,O
Manuells,O
grosweybells,O
etc,O
.,O
hatt,O
/,O
*,O
H,O
hans,O
bickhaus,O
beider,O
der,O
Rhäten,O
Chattrin,O
Christ,O
alhie,O
von,O
Bern,O
pürttig,O
zu,O
martzili,O
Inn,O
der,O
Insell,O
nachuolgennde,O
hoche,O
Grosse,O
und,O
grusamliche,O
mißhandlung,O
bkhennt,O
und,O
verjächenn,O
.,O
Namlichen,O
als,O
sy,O
dann,O
von,O
vier,O
jaren,O
nach,O
irer,O
gewonheytt,O
hürling,O
fisch,O
von,O
Solothunn,O
gebracht,O
da,O
sige,O
ira,O
underwägen,O
underthalb,O
den,O
wyler,O
matten,O
glych,O
by,O
denn,O
Lünnenstägen,O
der,O
böse,O
vyndt,O
inn,O
eins,O
hüpschen,O
mans,O
gstallt,O
begegnet,O
sy,O
mitt,O
lieblich,O
Listigen,O
betrüglichen,O
wortten,O
angeredt,O
sprächende,O
so,O
sy,O
imme,O
volgen,O
unnd,O
sich,O
sinen,O
nitt,O
verlougnen,O
wöllte,O
er,O
ira,O
gutts,O
gnug,O
gäben,O
uff,O
dz,O
sy,O
nitt,O
also,O
mit,O
großer,O
müy,O
arbeitt,O
und,O
sorgen,O
ir,O
narung,O
über,O
khommen,O
müßte,O
uff,O
wellichen,O
betrüglichen,O
antrag,O
sy,O
imme,O
gewillfarett,O
unnd,O
daruff,O
von,O
im,O
zwo,O
kronen,O
empfangen,O
dero,O
sy,O
Erfröuwt,O
und,O
vermeint,O
an,O
heimsch,O
ettwas,O
zukouffen,O
alls,O
sy,O
aber,O
heim,O
khommen,O
unnd,O
dz,O
gällt,O
besichtigen,O
wöllen,O
sige,O
es,O
sprüwe,O
gsin,O
),O
.,O
Unlang,O
darnach,O
sig,O
sy,O
widerumb,O
hinab,O
vnngan,O
Solothurn,O
greysett,O
daselbst,O
by,O
der,O
Cappellen,O
und,O
einem,O
brunnen,O
sige,O
er,O
ira,O
abermals,O
begegnet,O
unnd,O
sya,O
gfragt,O
ob,O
sy,O
biss,O
har,O
ir,O
imme,O
gethanne,O
glüpt,O
gehallten,O
unnd,O
synen,O
noch,O
nitt,O
verlougnet,O
hätte,O
Antwurttet,O
sy,O
im,O
du,O
dist,O
ein,O
Schelm,O
dieb,O
verfürer,O
unnd,O
luggner,O
hab,O
vermeint,O
du,O
hättest,O
mir,O
gellt,O
gäbenn,O
so,O
sind,O
es,O
nur,O
allein,O
sprüwer,O
gsin,O
daruf,O
er,O
sy,O
witter,O
mit,O
lieblichen,O
wortten,O
angfochtten,O
unnd,O
beredt,O
das,O
sy,O
ettwas,O
bulffer,O
von,O
im,O
empfangen,O
mit,O
an,O
wyssen,O
sy,O
söllte,O
darvon,O
irem,O
Eemman,O
Hanns,O
Martin,O
der,O
sy,O
gschlagen,O
ghan,O
ettwar,O
inn,O
zu,O
ässen,O
geben,O
so,O
wurde,O
er,O
stärbenn,O
welches,O
sy,O
ouch,O
(,O
leider,O
),O
also,O
gethan,O
dem,O
man,O
geküchlet,O
von,O
söllichem,O
bulffer,O
druff,O
gsäyt,O
ime,O
fürgstellt,O
und,O
zuässen,O
werdenn,O
lassen,O
darab,O
er,O
dann,O
gstorben,O
unnd,O
worden,O
sye,O
Darnach,O
sig,O
er,O
der,O
böss,O
geyst,O
underthalb,O
wyler,O
by,O
den,O
Ämmen,O
zu,O
ira,O
khon,O
zugmuttet,O
mit,O
imme,O
sinen,O
willenn,O
zeverbringen,O
das,O
sy,O
aber,O
nitt,O
thun,O
wöllen,O
darumb,O
er,O
sy,O
gstoßen,O
gschlagen,O
unnd,O
inn,O
die,O
Ämmen,O
gworffenn,O
Denne,O
wytter,O
sige,O
er,O
ira,O
inn,O
einen,O
Waldt,O
So,O
man,O
den,O
alltißperg,O
nempt,O
underthall,O
Utzistorff,O
gelegen,O
begegnet,O
unnd,O
abermäls,O
umb,O
verbringung,O
sines,O
willens,O
viluattig,O
angfochtenn,O
welches,O
sy,O
imme,O
Endtlich,O
bewilligett,O
unnd,O
den,O
mitt,O
imme,O
verbracht,O
domallen,O
ira,O
ouch,O
gellt,O
gebenn,O
wellches,O
aber,O
nachwertts,O
(,O
mit,O
züchtt,O
vor,O
eerend,O
orren,O
zmeldenn,O
),O
allein,O
ross,O
zortten,O
gsin,O
.,O
Ittem,O
so,O
habe,O
ouch,O
derselbige,O
Bösse,O
vyndt,O
sya,O
vonn,O
irem,O
man,O
selbigenn,O
uff,O
ein,O
zitt,O
nachts,O
ussen,O
beth,O
uff,O
gnomen,O
inn,O
einen,O
winckell,O
tragen,O
daselbst,O
übell,O
gschlagen,O
unnd,O
gstossenn,O
.,O
Uff,O
Mittwuchen,O
den,O
xii,O
tag,O
Decembris,O
diss,O
1571,O
jars,O
inn,O
gägennwürtigkheitt,O
der,O
frommen,O
fürnemmen,O
wyssen,O
herr,O
Hanns,O
____,O
Tilliers,O
Herr,O
Hanns,O
Birkhenten,O
beide,O
der,O
Rhätten,O
Hanns,O
Manuels,O
Grossweybells,O
vnnd,O
der,O
wyblen,O
miner,O
gnädigen,O
Herren,O
gemeinlich,O
.,O
Hatt,O
dise,O
gägenwürttige,O
Chatrin,O
Christen,O
von,O
Utzistorff,O
sunst,O
alhie,O
pürttig,O
zu,O
Martzili,O
nachuolgende,O
diebstäl,O
ouch,O
hoche,O
grosse,O
vnnd,O
schwäre,O
misshandlung,O
bekhennt,O
vnnd,O
verjächen,O
.,O
Erstlichen,O
das,O
sy,O
vor,O
ettwas,O
zytts,O
zu,O
Burgdorff,O
zum,O
wilerman,O
im,O
württshuss,O
ein,O
deckbeth,O
ein,O
klein,O
stuck,O
kässi,O
ein,O
vmbschin,O
khäffelin,O
sampt,O
einer,O
orlachnen,O
grininenn,O
Schüsslen,O
gestolen,O
dasselb,O
verkhoufft,O
und,O
das,O
erlöste,O
gelltt,O
rechen,O
.,O
Denne,O
wytter,O
beschinnen,O
Nebenn,O
sy,O
menschlichs,O
(,O
wie,O
ein,O
Druchen,O
verruchte,O
wys,O
),O
üppiger,O
schanntlicher,O
Hury,O
geschlichen,O
Habe,O
Habe,O
sich,O
unnter,O
annderem,O
ongeuarlich,O
vor,O
ein,O
jaren,O
begäben,O
alls,O
sy,O
nach,O
irer,O
gewonheytt,O
hinab,O
gan,O
Solothurn,O
hürling,O
fisch,O
zekhouffen,O
geryssen,O
Das,O
ira,O
der,O
böse,O
geyst,O
inn,O
eines,O
hüpschen,O
Manns,O
gstalltt,O
underthalb,O
der,O
wyler,O
matten,O
begegnet,O
an,O
sy,O
begeret,O
mitt,O
imme,O
sin,O
bösen,O
willen,O
zeuerbringen,O
unnd,O
da,O
er,O
ira,O
zwo,O
nouen,O
gäben,O
vnnd,O
sy,O
inne,O
ein,O
möntsch,O
zesin,O
vermeint,O
habe,O
sy,O
sin,O
begär,O
mit,O
imme,O
erbracht,O
unnd,O
ist,O
darnach,O
an,O
sinen,O
vngestallten,O
geyssfussen,O
erkhennett,O
das,O
es,O
der,O
böse,O
find,O
vnnd,O
das,O
gällt,O
so,O
er,O
ira,O
gegäben,O
sprüwen,O
gewäsen,O
sye,O
.,O
Darnach,O
sige,O
diser,O
böse,O
geyst,O
vilamlen,O
an,O
anderen,O
ortten,O
vnnd,O
enden,O
zu,O
ira,O
khon,O
sy,O
allwägen,O
mit,O
Lieblichen,O
arglistigen,O
betruglichen,O
wortten,O
unnd,O
grosser,O
verhafftung,O
angefochten,O
So,O
sy,O
sich,O
imme,O
ergäben,O
volgen,O
vnnd,O
Gott,O
verlougnen,O
willens,O
er,O
ira,O
gälltt,O
unnd,O
gutts,O
gnug,O
gäben,O
und,O
also,O
sye,O
Hierdurch,O
überkhommen,O
und,O
brachtt,O
Die,O
sie,O
sich,O
entlich,O
(,O
leyder,O
),O
Gott,O
des,O
Allmechtigen,O
ires,O
schöpffers,O
verlougnet,O
sich,O
imme,O
dem,O
bösen,O
find,O
ergäben,O
unnd,O
anhengig,O
gemacht,O
vonn,O
dem,O
sy,O
dann,O
nütt,O
dann,O
böses,O
zum,O
verderben,O
lüth,O
unnd,O
vechs,O
anzerichten,O
unnd,O
zechund,O
angestifft,O
worden,O
.,O
Unnd,O
hab,O
also,O
uss,O
anreytzung,O
und,O
geheyss,O
dess,O
selbigen,O
ires,O
verfürrischen,O
unnd,O
ligenhafften,O
anfürers,O
mit,O
ettwas,O
schwärtzer,O
salben,O
die,O
derselb,O
ira,O
gegäben,O
einen,O
drybeininen,O
stul,O
gesalbett,O
daruff,O
gsässen,O
unnd,O
uff,O
brättellen,O
matten,O
unnder,O
einen,O
Birboum,O
gritten,O
da,O
ouch,O
annder,O
hexen,O
unnd,O
unhulden,O
meer,O
gsin,O
unnd,O
alda,O
mitt,O
inen,O
gässen,O
unnd,O
truncken,O
darnach,O
uff,O
irem,O
stul,O
inn,O
kurtzwylen,O
widerumb,O
heimgfaren,O
Denne,O
aber,O
ettwas,O
zügs,O
so,O
dem,O
hönig,O
glychen,O
unnd,O
der,O
böss,O
geyst,O
ira,O
gäben,O
hatt,O
irem,O
Eeman,O
säligen,O
uff,O
ein,O
küchlin,O
gestrichen,O
unnd,O
zeässen,O
fürgstellen,O
da,O
darnach,O
derselb,O
ir,O
Eeman,O
zwöy,O
jar,O
über,O
ettwas,O
zytts,O
gestorben,O
sye,O
.,O
So,O
habe,O
sy,O
ouch,O
uss,O
söllicher,O
greüwlichen,O
anwysung,O
und,O
Zoubery,O
iren,O
tochterman,O
ein,O
zytt,O
lang,O
zu,O
Eelichen,O
wercken,O
unuermöglich,O
gmachett,O
unnd,O
Unnd,O
entlich,O
ouch,O
ein,O
Seckli,O
mitt,O
ettwas,O
bulffers,O
von,O
im,O
dem,O
bösen,O
geyst,O
empfangen,O
das,O
sy,O
dasselbig,O
hin,O
unnd,O
wider,O
uff,O
den,O
velderen,O
matten,O
unnd,O
höltzeren,O
zum,O
vederben,O
des,O
vechs,O
säyen,O
sölltt,O
da,O
habe,O
sy,O
aber,O
allein,O
ein,O
wenig,O
an,O
einem,O
wäg,O
daruon,O
versäytt,O
dem,O
nach,O
das,O
seckli,O
hinwäg,O
gworffen,O
unnd,O
darüber,O
von,O
wägen,O
söllicher,O
irer,O
grosser,O
sündt,O
unnd,O
begangner,O
missethatt,O
inn,O
hertzlichs,O
rüwen,O
gefallen,O
dem,O
bösen,O
Satan,O
abgsaget,O
unnd,O
gott,O
den,O
allmechtigen,O
umb,O
gnad,O
unnd,O
verzychung,O
derselbigen,O
bisshar,O
stätts,O
vnnd,O
trungenlich,O
anngrüfft,O
unnd,O
gepätten,O
Uff,O
semliche,O
ir,O
der,O
gemellen,O
Cattrin,O
Christen,O
schwärre,O
schantliche,O
vergicht,O
hoche,O
unnd,O
greuwliche,O
missethatt,O
habend,O
wolgenampt,O
nun,O
gnädige,O
herren,O
schultheys,O
rhätt,O
unnd,O
burger,O
diser,O
loblichen,O
statt,O
Bern,O
uff,O
iren,O
eydt,O
zu,O
rächt,O
erkhennt,O
unnd,O
gsprochen,O
Das,O
man,O
dieselbe,O
Catthrin,O
Christen,O
dem,O
nachrichter,O
beuelchen,O
der,O
sy,O
niden,O
uss,O
uff,O
gewonliche,O
richtstatt,O
füren,O
alda,O
sya,O
inn,O
ein,O
1,O
Jacob,B-PER
Ginggo,I-PER
von,O
Wimmis,B-LOC
Uff,O
Samstag,O
den,O
letsten,O
wintermonats,O
inn,O
disem,O
xv,O
.,O
und,O
lvten,O
iar,O
inn,O
der,O
frommen,O
ehrsamen,O
herren,O
Hanns,B-PER
Brunners,I-PER
raths,O
Philip,B-PER
Kilchbergers,I-PER
der,O
burgern,O
Hanns,B-PER
Jacob,I-PER
Dellspärgers,B-PER
hand,O
der,O
weiblen,O
miner,O
herren,O
gniemlich,O
hatt,O
Jacob,B-PER
Gingen,I-PER
von,O
Wimis,B-LOC
unnd,O
verlächen,O
das,O
er,O
schuomacher,O
zu,O
Kilchdorff,B-LOC
sin,O
hutt,O
gnommen,O
und,O
die,O
zuo,O
Tun,B-LOC
umb,O
einen,O
guldin,O
khoufft,O
denne,O
ob,O
Houwlistal,B-LOC
er,O
ouch,O
sin,O
hutt,O
gnomen,O
und,O
inn,O
der,O
geweren,O
graben,O
umb,O
drüy,O
pfund,O
Ittem,O
schertzen,O
zue,O
Bündenhuss,B-LOC
hab,O
er,O
ein,O
hutt,O
gnomen,O
die,O
aber,O
wider,O
worden,O
g,O
zuo,O
Ober,B-LOC
Büttschell,O
habe,O
uss,O
einem,O
keller,O
zwen,O
käs,O
entfrömbdett,O
und,O
allhie,O
umb,O
einen,O
guldin,O
Einerm,O
bruder,O
Hanns,B-PER
Ginggo,I-PER
er,O
ein,O
bös,O
par,O
hosen,O
Denne,O
dem,O
alten,O
Bächlen,B-PER
zuo,O
Wimmis,B-LOC
habe,O
er,O
zwöy,O
kalb,O
fäl,O
entfrömdett,O
und,O
gerwer,O
daselbst,O
umb,O
zächen,O
schillig,O
Aman,B-PER
Mässerli,I-PER
ob,O
Turnen,B-LOC
hab,O
er,O
ein,O
gstolen,O
und,O
dieselb,O
inn,O
der,O
statt,O
umb,O
fünff,O
pfund,O
Ittem,O
Hanns,B-PER
Wännger,I-PER
wirtt,O
zu,O
Turnen,B-LOC
er,O
ouch,O
sin,O
hutt,O
entfrömbdett,O
unnd,O
zu,O
Thun,B-LOC
umb,O
vier,O
pfund,O
unnd,O
Batt,B-PER
Uttendorff,I-PER
zu,O
Wimis,B-LOC
sin,O
hutt,O
und,O
ouch,O
zu,O
Thun,B-LOC
umb,O
xviii,O
Denne,O
zu,O
Mülern,B-LOC
er,O
hutt,O
entfrömbdett,O
unnd,O
dieselb,O
allhei,O
und,O
by,O
iii,O
Gulden,O
daruss,O
Zu,O
Fruttigen,B-LOC
habe,O
dem,O
gwer,O
wäffler,O
kleis,O
rinderhüttli,O
frömbdett,O
und,O
einem,O
ler,O
zu,O
Thun,B-LOC
umb,O
xiiii,O
Ittem,O
zu,O
Toffen,B-LOC
er,O
ouch,O
ein,O
hutt,O
und,O
allhie,O
inn,O
der,O
verkhoufft,O
wüs,O
aber,O
nit,O
wie,O
denne,O
do,O
sye,O
er,O
der,O
zur,O
gillgen,O
allhie,O
xix,O
schuldig,O
so,O
er,O
vor,O
einem,O
iar,O
daselbst,O
unnd,O
zu,O
multurnen,O
ouch,O
zergellt,O
denne,O
Gurttner,B-PER
zu,O
Wimis,B-LOC
hab,O
er,O
ein,O
hutt,O
und,O
zu,O
Thun,O
umb,O
iij,O
Dem,O
Zender,B-PER
zu,O
Oberscherli,B-LOC
ouch,O
ein,O
hutt,O
und,O
alhie,O
inn,O
der,O
by,O
iii,O
Batzen,O
darus,O
Ittem,O
dem,O
Müller,B-PER
zu,O
Nider,B-LOC
-,I-LOC
scherli,B-LOC
habe,O
er,O
ouch,O
ein,O
hutt,O
entfrömbdett,O
und,O
umb,O
i,O
guldin,O
zu,O
Oberbalm,B-LOC
er,O
ein,O
kleins,O
hüttli,O
gnommen,O
das,O
er,O
ouch,O
hie,O
inn,O
der,O
statt,O
umb,O
i,O
guldin,O
verkhoufft,O
Denne,O
hab,O
er,O
inn,O
nem,O
summer,O
zu,O
Wimmis,B-LOC
Dem,O
Jacob,B-PER
Rüdin,I-PER
xxiiii,O
pfund,O
ancken,O
und,O
zu,O
Thun,B-LOC
uss,O
jedem,O
pfund,O
j,O
batzen,O
wyther,O
zu,O
Wimmis,B-LOC
hembder,O
gnommen,O
unnd,O
Das,O
ein,O
einem,O
knächt,O
umb,O
xii,O
ß,O
unnd,O
einem,O
meyster,O
zu,O
Wimmis,B-LOC
Martin,B-PER
Herman,I-PER
sinem,O
er,O
ouch,O
er,O
desselben,O
gstächett,O
xxx,O
ß,O
gstolen,O
dem,O
Rychinger,B-PER
zu,O
Thun,B-LOC
habe,O
er,O
zwo,O
elln,O
und,O
ein,O
elln,O
das,O
er,O
uff,O
dem,O
kallten,O
märedt,O
vor,O
einem,O
iar,O
verschinnen,O
sollt,O
er,O
haben,O
aber,O
noch,O
schuldig,O
Denne,O
zu,O
Wabern,B-LOC
hab,O
er,O
kleis,O
hüttli,O
gnommen,O
und,O
umb,O
ein,O
batzen,O
Ittem,O
zu,O
Küniz,B-LOC
er,O
ouch,O
hutt,O
gnommen,O
und,O
hie,O
inn,O
der,O
statt,O
umb,O
i,O
Zu,O
Niderbüttschell,B-LOC
hab,O
er,O
ku,O
hutt,O
gnommen,O
und,O
alhie,O
inn,O
der,O
statt,O
by,O
einem,O
guldin,O
Denne,O
Hansen,B-PER
Jöussiner,I-PER
zu,O
Wimmis,B-LOC
hab,O
er,O
kleine,O
hutt,O
gnommen,O
unnd,O
zu,O
Thun,B-LOC
umb,O
ix,O
Ittem,O
dem,O
Hanns,B-PER
zal,I-PER
zu,O
Fruttigen,B-LOC
hab,O
bosen,O
tägen,O
wellchen,O
er,O
einem,O
messerschmid,O
zu,O
Thun,B-LOC
und,O
kassen,O
Aber,O
Denne,O
inn,O
Adam,B-PER
Schmidts,I-PER
des,O
wirttshuss,O
zu,O
Bellp,B-LOC
habe,O
er,O
vi,O
S,O
die,O
er,O
ouch,O
noch,O
sye,O
Ist,O
uff,O
ein,O
uff,O
verhoffte,O
Hans,B-PER
Zabong,I-PER
Donstag,O
dem,O
xix,O
Martii,O
im,O
ivten,O
unnd,O
lviten,O
iar,O
in,O
genwürtigkeit,O
mins,O
groswybell,O
Dellspergers,B-PER
und,O
ettlicher,O
weyblen,O
ist,O
Hanns,B-PER
Zabong,B-PER
in,O
der,O
keffy,O
uss,O
was,O
ursach,O
er,O
sin,O
und,O
by,O
siner,O
frouwen,O
so,O
aber,O
ussetzig,O
womid,O
mitt,O
ira,O
sinem,O
habind,O
unnd,O
umbher,O
anzeigtt,O
das,O
es,O
uss,O
bschächen,O
sunst,O
sy,O
sich,O
wol,O
wiewol,O
er,O
nit,O
wüssen,O
ob,O
er,O
ouch,O
sye,O
oder,O
nitt,O
jene,O
in,O
vergang,O
-,O
under,O
nem,O
iar,O
sye,O
habe,O
er,O
den,O
man,O
herrdening,O
von,O
Basell,B-LOC
in,O
den,O
pemundt,O
gsin,O
sunst,O
ergange,O
er,O
sich,O
mitt,O
kratten,O
unnd,O
bäsen,O
wil,O
nit,O
annd,O
sin,O
das,O
üzit,O
unerbars,O
Ist,O
uss,O
miner,O
gnädigen,O
piett,O
doch,O
bit,O
mit,O
dem,O
im,O
anzeigt,O
sich,O
siner,O
frouwe,O
n,O
3,O
Albrechtt,B-PER
Claus,I-PER
ouch,O
uff,O
vorgemellten,O
tag,O
in,O
pilingens,O
der,O
keffy,O
Albrechtt,B-PER
Claus,I-PER
von,O
Sühy,B-LOC
by,O
Yverdon,B-LOC
nach,O
er,O
kurtz,O
verschiner,O
zytt,O
des,O
obgemelltten,O
Hans,B-PER
Zabungs,I-PER
tochter,O
zur,O
ee,O
und,O
mitt,O
derselben,O
zuo,O
Utzistorff,B-LOC
zkilchen,O
gangen,O
lutt,O
sins,O
zedells,O
so,O
der,O
predicantt,O
im,O
desshalb,O
geben,O
sye,O
uff,O
ein,O
zyt,O
zuo,O
Arouw,B-LOC
da,O
er,O
an,O
einem,O
merckt,O
unnd,O
täller,O
veyll,O
gheptt,O
sin,O
schwiger,O
zu,O
im,O
kommen,O
mitt,O
dero,O
er,O
unnd,O
sin,O
frouw,O
dannen,O
unnd,O
tag,O
mitt,O
sinem,O
kram,O
u,O
derselben,O
siner,O
schwiger,O
unnd,O
vermeindt,O
daran,O
mitt,O
zefällen,O
so,O
aber,O
er,O
unrecht,O
than,O
pittet,O
er,O
min,O
gnädige,O
herrn,O
im,O
söllichs,O
sin,O
sye,O
den,O
winter,O
sinen,O
namlich,O
nestell,O
nadlen,O
ouch,O
schüsslen,O
unnd,O
drglychen,O
zetragen,O
unnd,O
im,O
summer,O
aber,O
ernere,O
er,O
mitt,O
werchen,O
schnyden,O
unnd,O
anderer,O
arbeytten,O
uff,O
dem,O
unnd,O
wärd,O
sich,O
nit,O
er,O
das,O
ye,O
ützit,O
sol,O
sich,O
siner,O
arbeit,O
und,O
krams,O
.,O
der,O
schwiger,O
unnd,O
des,O
lens,O
müssigen,O
unnd,O
in,O
sin,O
ehe,O
mien,O
Bernhartta,B-PER
von,O
Ormont,B-LOC
Uff,O
dem,O
obbenemptten,O
in,O
Pitlingers,B-PER
thurn,O
Bernharta,B-PER
von,O
Ormontt,B-LOC
Hanns,B-PER
Zabongs,I-PER
ouch,O
gfragtt,O
worden,O
warumb,O
sy,O
sich,O
so,O
gmein,O
mitt,O
man,O
und,O
also,O
mache,O
mitt,O
inen,O
